available;categoryId;category_name;currencyId;description;id;modified_time;name;offer_id;oldprice;picture;price;type;url;vendor
true;Flashlight;Flashlight;USD;Specifications BrandAstroluxModelEA04Lumen12 600LMBeam intensity382MPeak Beam Intensity36481CDFirmwareDirect drive FET driverBattery1 x 18650 21700 26650 26350 battery  Not included High drain unprotected battery is recommendedChargeUSB C fast rechargeableWaterproofIPX6Impact resistance1mSizewith 26650 body tube  170g excludes batteryWeight26650 body tube  116 41 36mm  Length  Head diameter  Body diameter Features 1  Design inspiration of Astrolux EA04 comes from professional flashlight forums which is more durable  more powerful  and more functional 2  High efficiency enables maximum output up to 12600 lumens3  Driven by one 18650 21700 26650 26350 battery  usual and EDC as you like 4  Brightness modes include both stepless dimming and mode dimming  5  Toughened ultra clear mineral glass with anti reflective coating 6  Constructed from aerospace grade aluminum alloy7  HAIII military grade hard anodized 8  Waterproof in accordance with IPX6 9  Impact resistant to 1 meters10  Tail stand capabilityPackage included 1 x Astrolux EA04 Flashlight1 x 21700 to 26650 Adaptor1 x 18650 to 26650 Adaptor1 x 26350 Body Tube2 x Waterproof O Rings1 x Lanyard1 x User Manual;1989997;1690061900;Astrolux® EA04 4*HP50 12600LM High Lumen Strong EDC Flashlight USB-C Rechargeable Powerful Mini LED Torch 26650/21700/18;;69.99;https://imgaz.staticbg.com/thumb/large/oaupload/banggood/images/D1/21/3d5994fa-42bb-4d4f-9d83-2b439d40fe2b.jpg;49.95;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FAstrolux-EA04-4%2BHP50-12600LM-High-Lumen-Strong-EDC-Flashlight-USB-C-Rechargeable-Powerful-Mini-LED-Torch-26650-or-21700-or-18650-or-26350-Compact-EDC-Survival-Tools-p-1989997.html;Astrolux
true;RC Parts;RC Parts;USD;Eachine EV800D 5 Inch 800 480 FPV Goggles   TX06 700TVL Mini FPV VTX Camera All in ONE ComboEV800D vs EV800DMComparisonEV800DEV800DMWeight362g without antenna320g without antennaDVR720 576px720 576pxDiversityyesyesScreen size5 0 inch3 0 inchScreen resolution800 480900 600Ratio16 9  4 34 3Separable DesignRemovable screen  can be used as a monitor  NOSupport TripodYes  with 1 4 inch screw holeNOVarifocalNO20mm focal length adjustable Multi stop points design for vertical individual user adjust For more users with different eyesightGlasses FitNOFit for wear with 140mm 40mm glasses Battery7 4V 1200mAh3 8V 2000mAhFeatures EV800D Goggles Built in with super HD DVR up to 720 576px resolutionDiversity RaceBand 40ch Auto Searching Two system  Display Re cord duo core separated chipsets   ensure no delay in displaying and no frame lost in recording please use C10 card to ensure the full frame recording Work friendly with p ilot OSD  no block on the important flying OSD information Separable design  5 inch screen can be used as small monitor on radio controller or with tripod HD high brightness 5 inch LCD specially tuned for FPV racing Diversity function  Built in super sensitive 5 8GHz 40ch receiver module  with RaceRand Advanced auto searching function and the working frequency show on screen Built in 7 4V 1200mAh battery  each full charge offer 2 hours working time Wide range re charge voltage 11 20V Accept 2S or 3S batteries as back up power source  to prolong the working time Nice;1180354;1690061900;Eachine EV800D 5.8G 40CH Diversity FPV Goggles 5 Inch 800*480 Video Headset HD DVR Build in Battery;;140.39;https://imgaz2.staticbg.com/thumb/large/oaupload/banggood/images/3F/AA/45d7435d-6018-4de5-9c24-8bc97c93fbf1.jpg;99.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FEachine-EV800D-5_8G-40CH-Diversity-FPV-Goggles-5-Inch-800%2B480-Video-Headset-HD-DVR-Build-in-Battery-p-1180354.html;Eachine
true;RC Vehicles;RC Vehicles;USD;The goods need to delivery on May 31st  Description Basic informationBrand MJX Models 16207Model 1 16Speed 45km hPower systemESC 45A  With aluminum heat sink Motor brushless 2845 4poleServo 17g digital servoTransmitterFrequency 2 4 GHZBattery  2XAA battery not included Battery 11 1V 1050mAh 25C 5V 2A Charger othersCharge time 180minUsing time 10 minControl distance 60 80mFunction forward backward left rightProportional control proportional controlDimensionSize 252 205 100mmWheelbase 182mmAxle Base 174mmTire diameter 77mmPackage size 310 135 235mmWeight 1072gFeature 1  All metal shock absorber 2  Standard 3S battery 3  45A independent brushless ESC   2845 four pole brushless motor 4  Standard independent receiver  easy to modify 5  Metal anti collision head 6  All metal transmission system  metal gear differential  Package included 1 RC Car1 Controller2 Rechargeable battery built in 1 Charger;1986454;1690061900;MJX 16207 HYPER GO 1/16 Brushless High Speed RC Car Vechile Models 45km/h Several Battery;;;https://imgaz1.staticbg.com/thumb/large/oaupload/banggood/images/07/B8/c2e2f043-4d6c-42b0-a172-894fb6a8bbed.jpg;127.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FMJX-16207-HYPER-GO-1-or-16-Brushless-High-Speed-RC-Car-Vechile-Models-45km-or-h-Several-Battery-p-1986454.html;MJX
true;Measurement & Analysis Instruments;Measurement & Analysis Instruments;USD;Note  The product has been replaced with new packagingDescription  The AC600 HighPower Wi Fi AP Repeater is mainly used for providing free Wi Fi service in big area such as factory  community  street or etc  The AP Repeater can take an existing 2 4GHz or 5GHz wireless signal  repeat and extend it to a longer range where it is too far away for the router or access point to reach  The AP Repeater simultaneously supports 2 4G and 5G wireless network connection  and it can supports 2 4G and 5G transmission speeds of up to 600Mbps  It has 2 x External Antennas providing even better wireless performance  transmission rates  stability technology automatically avoids channel conflicts using its channel selection feature  Features    The next generation of Wi Fi  leading 802 11ac standard  Complies with IEEE 802 11 ac a b g n  standards  Dual Band Speed up to 2 4GHz 150Mbps  5GHz 433Mbps  Weater Proof RJ45 Connector  Integragted Passive Power over Ethernet  PoE   Passive PoE Support for Flexible Deployment  Provides high performance at a Long Range Links  depending on its antenna   Features up to 600mW of power and an enhanced receiver design  Robust weatherproof case withstands harsh outdoor conditions   Operation Modes   Router   AP   Repeater   WISP  Maxmum Security with 802 1X  WAP  and WPA2  Support 3 LEDs Wireless Signal Strength  Build in lightninig arrester  15kV ESD  Specifications HardwarePorts1 x WAN LANButton1 x Reset 8s LED1 x Power  1xWAN LAN  1 x WiFI   3 x SignalChipse;1856517;1690061900;Wavlink AC600 Wireless Waterproof 3-1 Repeater High Power Outdoor WIFI Router/Access Point/CPE/WISP Wireless wifi Repeat;;62.99;https://imgaz.staticbg.com/thumb/large/oaupload/banggood/images/3C/04/44671453-2152-4dca-a066-26cf9f0cecf2.jpg;46.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FWavlink-AC600-Wireless-Waterproof-3-1-Repeater-High-Power-Outdoor-WIFI-Router-or-Access-Point-or-CPE-or-WISP-Wireless-wifi-Repeater-Dual-Band-2_4-or-5Ghz-12dBi-Antenna-POE-p-1856517.html;Wavlink
true;Smart Home;Smart Home;USD;Overview SONOFF SNZB 02 is a ZB temperature and humidity sensor that can seamlessly work with SONOFF ZBBridge to track the temperature and humidity change in your home  which all real time readings can be checked on eWeLink APP  Better still  you can set a condition in the smart scene that is the fan is turn on off when the temperature reaches the limit value  or the dehumidifier in your room starts working once the humidity is over higher  helping prevent the growth of mildew and allergens  You can set a smart scene to trigger alerts through events like high low temperature  high low humidity conditions and more  Device sharing function makes your kids  family  and even the neighbors informed about the environmental conditions of your home with their mobile phones  The camera feature is available on the sensor to make you know what s go on in your home  It reserves time for you to take actions if a fire hazard arises  It is a battery operated sensor that can be placed in any corner of your house to monitor the room temperature and humidity  Installation without any tool  simply stick the sensor on the surface of the wall or device and see it nicely to work for you Feature   Monitor indoor temperature and humidity   Sync the real time temperature and humidity reading to APP   Can trigger Wi Fi devices in smart scene   Add a camera to ensure you know any emergency in your home   Low battery notification   Quick and easy to install Specification of SONOFF SNZB 02 Battery  3V CR;1715999;1690061900;SONOFF SNZB-02 - ZB Temperature And Humidity Sensor Work with SONOFF ZBBridge Real-time Data Check Via eWeLink APP;;21.99;https://imgaz.staticbg.com/thumb/large/oaupload/banggood/images/4D/9B/0b93bfa9-70a7-4f83-a29b-c1af70cab5de.jpg;9.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FSONOFF-SNZB-02-ZB-Temperature-And-Humidity-Sensor-Work-with-SONOFF-ZBBridge-Real-time-Data-Check-Via-eWeLink-APP-p-1715999.html;SONOFF
true;Machine Tools & Accessories;Machine Tools & Accessories;USD;Note The product is only used as a pad  and shockproof things need to be purchased by yourself Description Machifit 2pcs 25x50x75mm Blocks 23 Holes Parallel Clamping Block Milling Tool Precision 0 005mmBrandMachifit MaterialHardened steelSize L W H 25x50x75mmPrecision±0 005mmHardnessHRC 57 62Hole23Quantity2pcsFeatures Idea for mounting work for precision It is a hexahedron which is made of hardened steel Ground and hardened on all sides Used for set up  layout and inspection jobs Suitable for all kinds of machine tool The unique design makes your work smoothly  Package Included 2 x blocksMore Details;1975247;1690061900;Machifit 2pcs 25x50x75mm Block 23 Hole Parallel Pad Clamping Block Lathe Tool Accuracy 0.005mm;;38.95;https://imgaz3.staticbg.com/thumb/large/oaupload/banggood/images/78/41/7d8db3f0-fa98-4bf0-a1da-7e26db3f07bc.jpg;28.86;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FMachifit-2pcs-25x50x75mm-Block-23-Hole-Parallel-Pad-Clamping-Block-Lathe-Tool-Accuracy-0_005mm-p-1975247.html;MACHIFIT
true;Audio & Video Devices;Audio & Video Devices;USD;Features 1  Dual Dynamic Driver  Ultra powerful bass delivering  medium and high frequency balance  and excellent sound quality 2  1000mAh large battery capacity  Low power consumption  long standby time 3  Low Latency Mode  Designed for playing games on mobile phones smoothly 4  Multipoint Pairing  Connect two devices simultaneously and quickly switch between them Specifications BrandAirAuxModelAA ER3ColorBlackWearing TypeOver EarMaterialABS PCMicrophoneYesVolume ControlYesbluetooth VersionV5 0Supported ProfilesHSP HFP A2DP AVRCPTransmission Distance33 feet  10m Frequency Response20 20kHzBattery Capacity1000mAHCharging Time  h 3 5hPlay Time40hInterfaceType C  3 5mm AudioPackageIncluded  1   Dual Dynamic Drivers AirAux AA ER3 bluetooth Headphone 1  Type C Charging Cable 1  3 5mm Audio Cable 1  Manual;1978445;1690061900;[Dual Dynamic Drivers]AirAux AA-ER3 bluetooth V5.0 Headphone 4 Units Deep Bass Low Latency 1000mAh Foldable Over-Ear Hea;;59.99;https://imgaz2.staticbg.com/thumb/large/oaupload/banggood/images/1A/96/5c7062fe-4444-4f5a-b446-9d826d41cb29.jpg;39.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FDual-Dynamic-DriversAirAux-AA-ER3-bluetooth-V5_0-Headphone-4-Units-Deep-Bass-Low-Latency-1000mAh-Foldable-Over-Ear-Headset-with-Mic-p-1978445.html;AirAux
true;Motherboard & Development Board;Motherboard & Development Board;USD;Note  Due to different batches  the actual chips will be different  ESP WROOM 32 and ESP WROOM 32D will be shipped randomly Feature ESP32 integrates antenna switches  RF balun  power amplifiers  low noise amplifiers  filters and power management modules  and the entire solution occupies the smallest printed circuit board area  2 4 GHz Wi Fi and Bluetooth dual mode chipUsing TSMC low power 40nm technology  the power performance and RF performance are the best  safe and reliable  and easy to extend to various applications Use document download  https   github com Nicholas3388 LuaNode User manual  https   github com SmartArduino SZDOITWiKi wiki ESP8266   ESP32 Specification Cost effectiveSmall volume  Easy to embed into any productPowerful  support LWIP protocol  freertosSupport three modes  AP  STA  AP STA coexistence modeLua programming makes your development easierCH2102 Chip update Package includes 1 x ESP32 Development Board;1883630;1690061900;ESP-32S ESP32 Development Board Wireless WiFi+Bluetooth 2 in 1 Dual Core CPU Low Power Control Board ESP-32S;;16.99;https://imgaz1.staticbg.com/thumb/large/oaupload/banggood/images/41/B3/9395ddf9-27bb-45be-a5ca-4063d77ecb2f.jpg;7.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FESP-32S-ESP32-Development-Board-Wireless-WiFi%2BBluetooth-2-in-1-Dual-Core-CPU-Low-Power-Control-Board-ESP-32S-p-1883630.html;LILYGO
true;RC Parts;RC Parts;USD;Radiomaster Ranger Micro 2 4GHZ ExpressLRS RF Module Up to 1Watt Power Output Support Wifi Bluetooth With RP1 RP2 ExpressLRS 2 4ghz Nano Receiver Combo for TX16S MKII TX12 MKII Radio TransmitterWant to experience the efficiency  long range and low latency of the ELRS protocol without purchasing a new radio  RadioMaster has you covered Featuring up to 1W output  F 1000Hz refresh rates and a high efficiency cooling system  the Ranger Micro 2 4GHz ELRS Module represents the cutting edge in ELRS technology  Attach the module to a compatible radio  TX16S  TX16S MkII  TX12  TX12 MkII and more  to enjoy all that ELRS has to offer The included T shape antenna is designed for maximum signal coverage  An optional MOXON antenna is available for directional applications Ranger Micro Module Specification Brand  RadiomasterItem  Ranger Micro ModuleRegulatory Domain  ISM2400MCU  ESP32 main   ESP8285 aux as ESP backpack RF chip  SX1281IMLTRTFrequency Range  2400 MHz   2480 MHzMaximum packet rate  500Hz F 1000Hz  F 1000Hz mode requires EgdeTX 2 7 1 or later Minimum receiver refresh rate  25HzRF Output Power  30dBm for FCC  20dBm for CE  Adjustable by LUA  Wifi Support  YesBluetooth support  YesXT30 Power supply voltage  DC 6V   16 8VWeight 50g  with antenna    40 5g  without antenna Dimension  136 49 33mm  with T antenna    74 49 33mm  without antenna RP2 Nano Receiver Specification Item Name  RP2 Nano ReceiverType  ISMESP8285 MCUSX1280IMLTRT RF ModuleAntenna  On Board SMT AntennaFrequency;1976385;1690061900;Radiomaster Ranger Micro 2.4GHZ ExpressLRS RF Module Up to 1Watt Power Output Support Wifi Bluetooth With RP1 RP2 Expres;;;https://imgaz.staticbg.com/thumb/large/oaupload/banggood/images/1B/C3/7c3ab00e-a642-484a-9ba6-dfa8876a4638.png;69.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FRadiomaster-Ranger-Micro-2_4GHZ-ExpressLRS-RF-Module-Up-to-1Watt-Power-Output-Support-Wifi-Bluetooth-With-RP1-RP2-ExpressLRS-2_4ghz-Nano-Receiver-Combo-for-TX16S-MKII-TX12-MKII-Radio-Transmitter-p-1976385.html;RADIOMASTER
true;RC Parts;RC Parts;USD;Radiomaster Zorro Max Radio Controller 2 4GHz 16CH ELRS 4 in 1 Multi Protocol AG01 Mini Hall Gimbal Carbon Fiber RC Transmitter for FPV RC Racer DroneIntroducing the official RadioMaster Zorro Max radio controller Zorro Max is now available with much anticipated colorful AG01 MINI gimbals  improved CNC parts  a stylish carbon fiber pattern body and upgraded leather grips  RadioMaster brings you an exquisite Zorro Max radio Description Brand  RadiomasterModel  Zorro MaxColor  Red   Blue   Gold   Black  Optional  Gimbals  AG01 MINI GimbalsPhysical Dimensions  170 159 108mmWeight  350 gramsOperating Frequency  2 400GHz 2 480GHzInternal RF Options  4 in 1 multi protocol   ELRSSupported Protocols  Module dependent   ELRSRF Power  4 in 1  20dBm max  ELRS  Up to 250mw   CEFCC Versions will be available Antenna Gain  Folding 2dbOperational Current  160mA 8 4VOperational Voltage  6 6 8 4v DCControl Distance  4 in 1  2km   20dbm   ELRS  Receiver and Power Output dependantOperating system  OpenTX   EdgeTX CompatibleControl channels  Maximum 16  Rx dependent Display  128 64 Monochrome LCDBattery  2 x 18350  Not included Charging  Built in USB C ChargingGimbal  Hall effectModule Bay  Nano Size  Compatible with TBS Nano Cr0ssfire   Nano Tracer   IRC Ghost Firmware Upgrade Method  Via USB or SD cardFeatures   Optional 4 colors   Red Blue Gold Black   AG01 MINI hall gimbals installed   Carbon Fiber pattern body   Improved CNC parts as standard   Upgraded Black Leather Grips   External Modu;1983445;1690061900;Radiomaster Zorro Max Radio Controller 2.4GHz 16CH ELRS/4-in-1 Multi-Protocol AG01 Mini Hall Gimbal Carbon Fiber RC Tran;;;https://imgaz1.staticbg.com/thumb/large/oaupload/banggood/images/C3/F0/4f394027-be24-4c54-879f-5db41c0ac860.jpg;229.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FRadiomaster-Zorro-Max-Radio-Controller-2_4GHz-16CH-ELRS-or-4-in-1-Multi-Protocol-AG01-Mini-Hall-Gimbal-Carbon-Fiber-RC-Transmitter-for-FPV-RC-Racer-Drone-p-1983445.html;RADIOMASTER
true;Computer Peripherals;Computer Peripherals;USD;GAMAKAY K61 PRO Triple Mode Version  NEW ARRIVAL PC Software K61 Starter Download https   drive google com file d 1PPL7ZX5r1lbYHAxAvNVpgGq8 u 9Inrt view usp sharingReviews  https   elchapuzasinformatico com 2020 12 gamakay k61 review https   junkenemy com keyboard gamakay k61 https   blog naver com copy98 222224420637https   vk com  expvprf gamakay k61 60 bord za 4500 rubleiSpecifications Brand  GamaKayName  Mechanical KeyboardModel  K61Key  61 KeysBacklight  RGB BacklightInterface  Type C 3 1Product Size  about 300   108   30mmPackage Size  about 350   146   50mmProduct Weight  550gFeature 1  Full translucent glazed panel  PMMA plexiglass material  CNC cutting2  Toning disc settings  6 themed lighting effects  16 million colors adjustable3  Fantasy light effect  RGB lighting effect can be adjusted up and down4  32k ROM storage space  can remember the last light effect setting5  Software macro definition  can set any character order6  Support full key without impact  NKRO7  The keyboard is ergonomically designed8  Full keyboard is hot swappable  plug and change  switch DIY9  5000w Gateron black   red   brown   blue   yellow switch is available10  FN multimedia compliance function and equivalent control11  Detachable cable  plug and play  and the 1 8m wire is not limited in distance12  Using type C USB 3 1 interface  the transmission rate can reach 40gbp   s13  Arm33bit MCU chip is used for main control14  Voltage 5V ≤ 350mAPackage includes 1   GamaKay K61 Mechanical Keyboard1;1760057;1690061900;GamaKay K61 Mechanical Keyboard 61 Keys 60 Keyboard Hot Swappable Type-C 3.1 Wired USB Translucent Glass Base Gateron Sw;;77.99;https://imgaz.staticbg.com/thumb/large/oaupload/banggood/images/F6/8B/1de00e8c-0588-4207-aa5f-f1fe2415cb09.jpg;57.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FGamaKay-K61-Mechanical-Keyboard-61-Keys-60-Keyboard-Hot-Swappable-Type-C-3_1-Wired-USB-Translucent-Glass-Base-Gateron-Switch-ABS-Two-color-Keycap-NKRO-RGB-Gaming-Keyboard-p-1760057.html;GAMAKAY
true;Electrical Equipment & Supplies;Electrical Equipment & Supplies;USD;Features l Aluminum alloy shell  light weight  good thermal conductivity  can quickly reduce the temperature of components  work long hours are not affected l Pure sine wave  intelligent filter  does not interfere with electrical appliances  protects electrical appliances  With high conversion efficiency  up to 95    the low power consumption of the product itself can greatly extend battery life l You can use electrical equipment  including TV   LED lights   LCD displays  especially inductive load appliances l Pure sine wave inverter  220V for city power supply and power quality  so it has l Six bit intelligent protection  overload protection  high voltage protection  low voltage protection  overheating protection  short circuit protection  overcurrent protection  l Buzzer reminder  Once any protection of the inverter is triggered  the inverter will immediately disconnect the power  the load enters the protection mode and reminds people with a buzzer reminder l LCD digital display makes it convenient for you to observe the use of electronic products at any time  including battery capacity  input voltage and output voltage detectionl There is a Lighter Splitter Equipped with 1x lighter ports for connecting to other device with ports such as car charger  Bluetooth FM tranmitter  humidifier Specification1000W2000W3000W4000W6000WContinuous power  500WPeak power  1000W Intput voltage  DC 12V   DC 24VOutput voltage  220V 240VFrequency 50  3HzOutput waveform  pure sine waveOpe;1983882;1690061900;Excellway 1000W/2000W/3000W/4000W/6000W(Peak) Car Power Inverter 220V-50HZ DC 12V/24V Converter w/LCD Display Dual AC Ou;;113.99;https://imgaz2.staticbg.com/thumb/large/oaupload/banggood/images/64/1A/3eb914b4-6114-481f-b68c-ec90ca43dbce.jpg;93.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FExcellway-1000W-or-2000W-or-3000W-or-4000W-or-6000W%28Peak%29-Car-Power-Inverter-220V-50HZ-DC-12V-or-24V-Converter-w-or-LCD-Display-Dual-AC-Outlets-Dual-USB-Car-Charger-for-Car-Home-Laptop-Truck-p-1983882.html;Excellway
true;Tool Accessories;Tool Accessories;USD;Features 1  High hardness  rustproof  solid and durable 2  The advantage is opening  tapping  chamfering 3  Self centering point  do not need assistant center drilling or center punching 4  Suitable for drilling  tapping  cutting on soft metal  aluminum plate  iron  etc 5  Drilling and tapping in one  one step processing  greatly save processing steps and time costs  improve working efficiency 6  HSS6542  M2  is of higher hardness and more durable than the HSS4341  and is suitable for cutting the steel even the 2mm 304 steel 7  Complete Hole Drilling  Tapping And Deburring Countersinking In One Operation With Power Drill   Saves Labor  Time  Applicable to some types of carbon steel and ordinary steel  copper and aluminum alloy drilling hole Specifications Product NameTap Drill BitMaterialHigh Speed Steel   HSS6542Shank1 4    6 35mm  hexagon shankSurface TreatmentTitanium CoatedDIY SuppliesMetalworkingSizeM3x0 5  M4x0 7  M5x0 8  M6x1  M8x1 25  M10x1 5Quantity6 Pcs x Tap Drill BitsSizeBit Diameter mm Shank Diameter mm Shank Length mm Blade Length mm  Total Length mm M3x0 53 06 35412565M4x0 74 16 35363166M5x0 85 06 35363267M6x16 06 35343468M8x1 258 16 35333869M10x1 510 06 35324070Package Included 6 Pcs xHexagon Shank Tap Drill Bits;1974144;1690061900;Drillpro 6pcs HSS 6542 M3-M10 Combination Drill Titanium Coated Tap Bit Set 1/4 Inch Hexagon Metric Deburr Countersink B;;21.99;https://imgaz2.staticbg.com/thumb/large/oaupload/banggood/images/B9/59/0fbed925-46cc-4232-bc8a-5abf24404023.jpg;9.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FDrillpro-6pcs-HSS-6542-M3-M10-Combination-Drill-Titanium-Coated-Tap-Bit-Set-1-or-4-Inch-Hexagon-Metric-Deburr-Countersink-Bits-Screw-Thread-Metric-Tap-p-1974144.html;Drillpro
true;Power Tools;Power Tools;USD;Features 1  Durable and reliable   small size  light weight  easy to carry 2  The grip is comfortable  the drilling control is better and the use is convenient 3  Perfect grinder   Perfect electric grinder for cutting  engraving  milling  grinding  polishing  disassembly and drilling Purpose Applicable to jade agate  nuclear carving  wood carving  aluminium grinding board  thin copper board  plastic board  particleboard  printed circuit board  epoxy board  etc  Specifications No load speed  16000 r minPower supply voltage  220VVariable Speed Mode  Non Variable SpeedMaterial  ABSPackaging size  200 100 50mm 7 87 3 94 1 97   Package included Type A  Basic Set1 x Engraving Pen1 x Charger1 x User Manual24 x Accessories Type B  Polishing Set1 X Engraving Pen1 X Charger1 X User Manual96 x Accessories Notes 1  Due to the different monitor and light effect  the actual color of the item might be slightly different from the color showed on the pictures  Thank you 2  Please allow 1 3cm measuring deviation due to manual measurement;1988797;1690061900;HILDA Electric Mini Drill Grinder Engraving Pen Mini Drill Electric Rotary Tool Grinding Machine Accessories;;19.99;https://imgaz1.staticbg.com/thumb/large/oaupload/banggood/images/90/46/f1267d16-7741-49af-93a2-3efc792c2938.jpg;11.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FHILDA-Electric-Mini-Drill-Grinder-Engraving-Pen-Mini-Drill-Electric-Rotary-Tool-Grinding-Machine-Accessories-p-1988797.html;HILDA
true;Bike & Bicycle;Bike & Bicycle;USD;Newly upgraded second generation controller 1  The mos tube is upgraded to reduce heat generation 2  The upgrade of the phase line connection reduces the heat generation 3  The overcurrent detection response is improved  In case of emergencies  the power failure response is faster 4  Increase the communication protection circuit of the instrument  Reduce the situation that the controller is burned out due to the meter   for example  if the meter is short circuited after being broken  the controller can protect itself Specifications Brand LAOTIEMaterialPlastics   LCD   MetalVoltage60VUndervoltage51VCurrent45±1AApplicable ModelLAOTIE ES19 ES18 ES18P TI30 Features   Display adopts fine quality materials  lightweight  rainproof  sturdy and practical   LCD display can clearly show the state and data  backlight enables you to see scree clearly in dim environment  buttons for quick operation  easy to use   The controller is brushless type  working more fast  silently and sensitive to the state of electric bike   Easy to install and use  comes with mount for LCD display  Package included 1 x LCD Display1 x Front Controller1 x Rear Controller1 x Connecting Lines Note  After the controller is installed  it must be learned  Study 5 10 minutes 1  Turn off the meter first and connect the learning line 2  After the meter is turned on  it will rotate by itself 3  If it turns the wheel in reverse  don t turn off the meter  unplug the learning cable and plug it in again 4  After working norma;1902759;1690061900;Electric Scooter Brushless Controller 60V 45±1A With LCD Display And Connecting Lines For LAOTIE ES19/ES18/ES18P/TI30;;199.99;https://imgaz1.staticbg.com/thumb/large/oaupload/banggood/images/85/E8/91da5f77-84f4-4cf7-af46-7b7d17072279.jpg;135.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FElectric-Scooter-Brushless-Controller-60V-451A-With-LCD-Display-And-Connecting-Lines-For-LAOTIE-ES19-or-ES18-or-ES18P-or-TI30-p-1902759.html;LAOTIE
true;Audio & Video Devices;Audio & Video Devices;USD;Features ► HDAPT Low Latency ↔ Equipped with an enhanced bluetooth V5 2 chipsets  can provide stable audio and CD quality  allowing you to experience true HD audio  ► 2 In 1 Design ↔ Updated bluetooth 5 2 ensures strong signal transmission  high sound quality  and less crackling  hissing  or sound deterioration  With a 3 5 mm Aux jack  the connection is more stable and the wireless range is more than 33 feet  which is easy to pair and compatible with 99 9  bluetooth devices  ► Dual Connection ↔ When using the transmitter  it can be paired to two bluetooth receivers such as headphones and speakers simultaneously  As for the bluetooth receiver  it can still be paired to two smartphones or tablets  but the receiver can only work with one of the two paired devices  Please note that it only supports the codec of SBC when paired with two devices simultaneously ► Wider Compatibility ↔ As a bluetooth Audio Transmitter  TX Mode   turn a non bluetooth TV  PC  CD player  iPod  Laptop  Tablet  MP3   MP4  including but not limited to  into a bluetooth transmitter with 3 5mm jack input port  As bluetooth Audio Receiver  RX Mode   it is ideal for a home or vehicle music streaming sound system  Enjoy HIFI CD like audio freely ► Long Usage Time ↔ The charging time of this bluetooth V5 2 transmitter receiver is about 2 hours  RX service time could be at least 20H  and TX service time could be 12 hours  Specifications Brand  BlitzMaxModel  BT05Function transmitterreceiverapt adaptive  Suppo;1980466;1690061900;BlitzMax BT05 Transmitter Receiver bluetooth V5.2 Apt Adaptive Low Latency HiFi Sound Dual Link Pairing 2 in 1 Audio Min;;69.99;https://imgaz3.staticbg.com/thumb/large/oaupload/banggood/images/71/ED/8d39fe5e-36af-483f-a298-64b7b74c1d2d.jpg;17.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FBlitzMax-BT05-Transmitter-Receiver-bluetooth-V5_2-Apt-Adaptive-Low-Latency-HiFi-Sound-Dual-Link-Pairing-2-in-1-Audio-Mini-Portable-Adapter-for-PC-TV-Wired-Speaker-p-1980466.html;Banggood
