"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005004139218109","https://ae04.alicdn.com/kf/S89b8a43fb2ec40afbdd57a2e699ff893U.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100011641062.mp4","50PCS/Set Women Girls Basic Hair Bands 4cm Simple Solid Colors Elastic Headband Hair Ropes Ties Hair Accessories Ponytail Holder","USD 3.68","USD 2.10","43%","USD","8.0","USD 0.17","53328","96.1%","https://s.click.aliexpress.com/e/_Dmb9Mj3",,,,,,
"1005005085970345","https://ae04.alicdn.com/kf/S9601fdf38f364432968046ea2c715e7cH.jpg",,"3/5/10 pcs Extra Soft Car Wash Microfiber Towel Car Cleaning Drying Cloth Car Care Cloth Detailing Car WashTowel Never Scrat","USD 4.66","USD 2.11","0%","USD","7","USD 0.15","21749","95.2%","https://s.click.aliexpress.com/e/_DC9sH9x",,,,,,
"1005004449012911","https://ae04.alicdn.com/kf/S6b637593fd994d7caa5830dcdefefcf7Z.jpg",,"Cross buckle Elastic Shoe laces No Tie Shoelaces for Sneakers Flat Shoelace Kids Adult elastic Laces One Size Fits All Shoes","USD 3.23","USD 1.61","50%","USD","7","USD 0.11","1829","94.1%","https://s.click.aliexpress.com/e/_DFuo90h",,,,,,
"1005003148163516","https://ae04.alicdn.com/kf/S789782e445a245b58e9ba3db00f50f44P.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/345397304485.mp4","Automatic Toothpaste Dispenser Squeezers Toothpaste Tooth Dust-proof Toothbrush Holder Wall Mount Stand Bathroom Accessories Set","USD 6.50","USD 3.77","42%","USD","8.0","USD 0.30","4013","93.3%","https://s.click.aliexpress.com/e/_DFAsSoz",,,,,,
"1005005057690990","https://ae04.alicdn.com/kf/S3547742899964364983c87f9487a5824k.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100108573771.mp4","Cross Buckle Elastic Shoe Laces No Tie Shoelaces For Sneakers Flat Shoelace Kids Adult Elastic Laces One Size Fits All Shoes","USD 8.78","USD 3.75","0%","USD","7","USD 0.26","2070","95.5%","https://s.click.aliexpress.com/e/_DFdaLnr",,,,,,
"1005004276449916","https://ae04.alicdn.com/kf/Sce85db830fa740ad843af9afb82d0e6ey.jpg",,"60-160cm 1Pair Shoelaces for Sneakers 8mm Fabric Shoe Laces Flat Soft Shoestrings Accessories Wholesale","USD 0.89","USD 0.25","72%","USD","8.0","USD 0.02","3733","96.9%","https://s.click.aliexpress.com/e/_DCmcEpR",,,,,,
"1005003593401791","https://ae04.alicdn.com/kf/H52f3301f4373488b916cd59255a8807ax.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/343398752568.mp4","Artificial Plants Bonsai Small Tree Pot Fake Plant Flowers Potted Ornaments For Home Room Table Decoration Hotel Garden Decor","USD 3.20","USD 2.37","26%","USD","11.0","USD 0.26","17334","95.0%","https://s.click.aliexpress.com/e/_DmDl4Wv",,,,,,
"1005004430583810","https://ae04.alicdn.com/kf/S19440580092647d6b660a2abff8a6d374.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100047673148.mp4","Window Film One Way,Privacy Self-adhesive Glass Sticker for Home Office,Reflective Mirror Film, Sun Blocking Anti UV Window Tint","USD 5.79","USD 4.28","26%","USD","8.0","USD 0.34","2836","92.8%","https://s.click.aliexpress.com/e/_DEGJOhX",,,,,,
"4000873935255","https://ae04.alicdn.com/kf/Ha9023b6ed643424982632b20209ead93R.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/259100858755.mp4","12pcs/lot Silicone Shoelaces No tie Elastic Shoe Laces Special Shoestrings for Kid/Adult Lacing Rubber Sneakers Shoe Lace","USD 4.87","USD 2.05","58%","USD","8.0","USD 0.16","13857","96.0%","https://s.click.aliexpress.com/e/_DerOPYt",,,,,,
"1005003423023760","https://ae04.alicdn.com/kf/S355edc59e63747bba503bee80d8ec325i.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100044057596.mp4","PAGANI DESIGN 2023 New Men's Watches Top Luxury Quartz Watch For Men Automatic Date Speed Chronograph Sapphire Mirror Wristwatch","USD 499.95","USD 79.99","84%","USD","7","USD 5.60","2641","95.8%","https://s.click.aliexpress.com/e/_DmdW0J3",,,,,,
